id,nombre,accesibilidat_total,e4_servicios_higienicos,lat,lon
844824401,,Accesibilidad alta,Accesibilidad baja,38.3751091,-0.4972684
845179897,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3754033,-0.4960376
845179898,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3753857,-0.4960311
845181308,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3753211,-0.4958617
845181309,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3753268,-0.4958277
845186529,,Accesibilidad alta,Accesibilidad baja,38.3750085,-0.495785
845186531,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.375015,-0.4957605
845186532,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3750206,-0.4957244
845186533,,Accesibilidad alta,Accesibilidad baja,38.3748923,-0.4958758
845506390,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3751228,-0.4972736
845506391,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3751072,-0.4972673
845836686,,Accesibilidad alta,Accesibilidad baja,38.3758155,-0.4888656
846227328,,Accesibilidad alta,Accesibilidad baja,38.3746769,-0.4968492
846227330,,Accesibilidad alta,Accesibilidad baja,38.3750675,-0.4970733
846540249,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3759421,-0.495458
846571755,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.375889,-0.498507
846571756,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3756498,-0.4983969
846702736,,Accesibilidad alta,Accesibilidad baja,38.3696389,-0.4983094
846723027,,Accesibilidad alta,Accesibilidad baja,38.3750564,-0.4971239
846761515,Avinguda del Pintor Gaston Castello / Avenida del Pintor Gaston Castello,Accesibilidad alta,Accesibilidad baja,38.3741929,-0.4871271
846761516,Avinguda del Pintor Gaston Castello / Avenida del Pintor Gaston Castello,Accesibilidad alta,Accesibilidad baja,38.3741984,-0.4870642
846912540,,Accesibilidad alta,Accesibilidad baja,38.3734571,-0.4877486
846912541,Carrer de la Serra Maigmo / Calle Sierra Maigmo,Accesibilidad alta,Accesibilidad baja,38.37345,-0.4876347
846912543,Carrer de la Serra Maigmo / Calle Sierra Maigmo,Accesibilidad alta,Accesibilidad baja,38.3734543,-0.4876004
846912544,Carrer de la Serra Maigmo / Calle Sierra Maigmo,Accesibilidad alta,Accesibilidad baja,38.3734585,-0.4875677
846912545,,Accesibilidad alta,Accesibilidad baja,38.3734597,-0.4875705
846967262,,Accesibilidad alta,Accesibilidad baja,38.3733297,-0.4875293
848179846,,Accesibilidad alta,Accesibilidad baja,38.3715165,-0.4838329
848200743,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3757667,-0.4973628
848200745,,Accesibilidad alta,Accesibilidad baja,38.3758662,-0.4973728
848200746,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3758311,-0.4973746
848200747,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3758694,-0.4973811
849040930,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3758818,-0.4963435
849040931,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3759427,-0.4963538
849040933,,Accesibilidad alta,Accesibilidad baja,38.3758981,-0.4973221
849453549,,Accesibilidad alta,Accesibilidad baja,38.3746171,-0.4867084
849453551,,Accesibilidad alta,Accesibilidad baja,38.3746103,-0.4862086
849453553,,Accesibilidad alta,Accesibilidad baja,38.374726,-0.4862255
849454888,,Accesibilidad alta,Accesibilidad baja,38.3747084,-0.4867103
849457852,,Accesibilidad alta,Accesibilidad baja,38.3741791,-0.4866709
849457854,,Accesibilidad alta,Accesibilidad baja,38.374206,-0.4861927
849457856,,Accesibilidad alta,Accesibilidad baja,38.3740833,-0.4861839
849459004,,Accesibilidad alta,Accesibilidad baja,38.3740691,-0.4866699
849462418,,Accesibilidad alta,Accesibilidad baja,38.3739269,-0.486685
849462420,,Accesibilidad alta,Accesibilidad baja,38.3740042,-0.4866617
849462422,,Accesibilidad alta,Accesibilidad baja,38.3740303,-0.4861839
849472787,,Accesibilidad alta,Accesibilidad baja,38.373945,-0.4861351
849900764,,Accesibilidad alta,Accesibilidad baja,38.3745551,-0.4862083
849900765,,Accesibilidad alta,Accesibilidad baja,38.3744351,-0.4862033
849900767,,Accesibilidad alta,Accesibilidad baja,38.3745301,-0.4867007
849900769,,Accesibilidad alta,Accesibilidad baja,38.3744178,-0.4866883
849910952,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.376836,-0.4871298
849910953,,Accesibilidad alta,Accesibilidad baja,38.37697,-0.4871555
849910955,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.3769945,-0.4871534
849910957,,Accesibilidad alta,Accesibilidad baja,38.3768431,-0.4871228
849910958,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.376907,-0.4871404
850228952,,Accesibilidad alta,Accesibilidad baja,38.3743805,-0.4862077
850228954,,Accesibilidad alta,Accesibilidad baja,38.3742594,-0.4861935
850230601,,Accesibilidad alta,Accesibilidad baja,38.3742651,-0.4866837
850230603,,Accesibilidad alta,Accesibilidad baja,38.3742632,-0.4867803
850230604,,Accesibilidad alta,Accesibilidad baja,38.3743527,-0.4866879
850230607,,Accesibilidad alta,Accesibilidad baja,38.373925,-0.4867563
850243416,Carrer de la Maragda / Calle Esmeralda,Accesibilidad alta,Accesibilidad baja,38.3749313,-0.4867262
850243418,Carrer de la Maragda / Calle Esmeralda,Accesibilidad alta,Accesibilidad baja,38.3748892,-0.4867228
850251439,,Accesibilidad alta,Accesibilidad baja,38.3748827,-0.4868244
850251440,Carrer del Traverti / Calle Travertino,Accesibilidad alta,Accesibilidad baja,38.3748806,-0.4868265
850251441,Carrer del Traverti / Calle Travertino,Accesibilidad alta,Accesibilidad baja,38.374882,-0.4867496
850251442,Carrer del Traverti / Calle Travertino,Accesibilidad alta,Accesibilidad baja,38.3748813,-0.4867904
850259313,,Accesibilidad alta,Accesibilidad baja,38.3748844,-0.4860531
850259315,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.3748761,-0.4862113
850259316,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.3748785,-0.4861328
850259317,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.374881,-0.4860494
851251821,Carrer del Safir / Calle Zafiro,Accesibilidad alta,Accesibilidad baja,38.3747053,-0.4867128
851251822,Carrer del Safir / Calle Zafiro,Accesibilidad alta,Accesibilidad baja,38.374775,-0.486718
851251823,Carrer del Safir / Calle Zafiro,Accesibilidad alta,Accesibilidad baja,38.3747391,-0.4867153
851259292,Carrer del Safir / Calle Zafiro,Accesibilidad alta,Accesibilidad baja,38.3747305,-0.4862285
851259293,Carrer del Safir / Calle Zafiro,Accesibilidad alta,Accesibilidad baja,38.3747915,-0.4862329
851259294,Carrer del Safir / Calle Zafiro,Accesibilidad alta,Accesibilidad baja,38.3747613,-0.4862307
851272402,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.3757088,-0.486267
851272403,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.3757099,-0.4862015
851272405,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.375712,-0.486114
851272406,,Accesibilidad alta,Accesibilidad baja,38.375713,-0.4861432
851287755,,Accesibilidad alta,Accesibilidad baja,38.3709426,-0.4768689
852018852,,Accesibilidad alta,Accesibilidad baja,38.3748818,-0.4867512
852033177,Carrer de la Perla / Calle Perla,Accesibilidad alta,Accesibilidad baja,38.3745549,-0.4862049
852033182,Carrer de la Perla / Calle Perla,Accesibilidad alta,Accesibilidad baja,38.3745867,-0.486207
852033183,Carrer de la Perla / Calle Perla,Accesibilidad alta,Accesibilidad baja,38.3746117,-0.4862085
852035865,,Accesibilidad alta,Accesibilidad baja,38.3745604,-0.4859954
852035866,,Accesibilidad alta,Accesibilidad baja,38.3744497,-0.4859992
852035868,,Accesibilidad alta,Accesibilidad baja,38.3746184,-0.4859996
852035870,,Accesibilidad alta,Accesibilidad baja,38.3747369,-0.4860141
852035872,,Accesibilidad alta,Accesibilidad baja,38.3747507,-0.485527
852039350,,Accesibilidad alta,Accesibilidad baja,38.3747949,-0.4860218
852039352,,Accesibilidad alta,Accesibilidad baja,38.3748182,-0.4855272
852039354,,Accesibilidad alta,Accesibilidad baja,38.3746452,-0.4855165
852047707,Carrer del Plati / Calle Platino,Accesibilidad alta,Accesibilidad baja,38.3740018,-0.4866687
852047708,Carrer del Plati / Calle Platino,Accesibilidad alta,Accesibilidad baja,38.3740365,-0.4866718
852047709,Carrer del Plati / Calle Platino,Accesibilidad alta,Accesibilidad baja,38.3740718,-0.4866749
852060402,,Accesibilidad alta,Accesibilidad baja,38.3742478,-0.4856554
852060408,,Accesibilidad alta,Accesibilidad baja,38.3738588,-0.4861848
852063685,Carrer de la Perla / Calle Perla,Accesibilidad alta,Accesibilidad baja,38.3745274,-0.4866993
852063686,Carrer de la Perla / Calle Perla,Accesibilidad alta,Accesibilidad baja,38.3745634,-0.4867022
852063687,Carrer de la Perla / Calle Perla,Accesibilidad alta,Accesibilidad baja,38.3745986,-0.486705
852072103,,Accesibilidad alta,Accesibilidad baja,38.3749007,-0.4849813
852075471,,Accesibilidad alta,Accesibilidad baja,38.3749115,-0.486012
852137467,Carrer de la Maragda / Calle Esmeralda,Accesibilidad alta,Accesibilidad baja,38.3749082,-0.4860138
852137469,,Accesibilidad alta,Accesibilidad baja,38.3749773,-0.4860151
852137470,Carrer de la Maragda / Calle Esmeralda,Accesibilidad alta,Accesibilidad baja,38.3749905,-0.4860173
852137471,Carrer de la Maragda / Calle Esmeralda,Accesibilidad alta,Accesibilidad baja,38.3749445,-0.4860155
852138355,,Accesibilidad alta,Accesibilidad baja,38.3750203,-0.4853729
853018067,Carrer del Traverti / Calle Travertino,Accesibilidad alta,Accesibilidad baja,38.3746165,-0.4868073
853018070,Carrer del Traverti / Calle Travertino,Accesibilidad alta,Accesibilidad baja,38.3746175,-0.486769
853018071,Carrer del Traverti / Calle Travertino,Accesibilidad alta,Accesibilidad baja,38.3746185,-0.4867297
853020638,Carrer del Diamant / Calle Diamante,Accesibilidad alta,Accesibilidad baja,38.3743523,-0.4866873
853020639,Carrer del Diamant / Calle Diamante,Accesibilidad alta,Accesibilidad baja,38.374387,-0.4866902
853020640,Carrer del Diamant / Calle Diamante,Accesibilidad alta,Accesibilidad baja,38.3744208,-0.4866932
853021440,,Accesibilidad alta,Accesibilidad baja,38.3747916,-0.4831233
854043851,,Accesibilidad alta,Accesibilidad baja,38.3759617,-0.4973395
854043853,,Accesibilidad alta,Accesibilidad baja,38.3760647,-0.4963659
854043854,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3760777,-0.4963774
854049197,,Accesibilidad alta,Accesibilidad baja,38.3760063,-0.4963597
854052913,,Accesibilidad alta,Accesibilidad baja,38.3761996,-0.496151
854052915,,Accesibilidad alta,Accesibilidad baja,38.3762192,-0.4960698
854052918,,Accesibilidad alta,Accesibilidad baja,38.376296,-0.4942095
854052919,,Accesibilidad alta,Accesibilidad baja,38.3763663,-0.4938361
854338046,,Accesibilidad alta,Accesibilidad baja,38.3760192,-0.4979957
854338047,,Accesibilidad alta,Accesibilidad baja,38.3760326,-0.497921
854340135,,Accesibilidad alta,Accesibilidad baja,38.3768801,-0.4963808
854340137,,Accesibilidad alta,Accesibilidad baja,38.3769653,-0.4965696
854341414,,Accesibilidad alta,Accesibilidad baja,38.376672,-0.4979649
854344280,,Accesibilidad alta,Accesibilidad baja,38.3770191,-0.4965852
854344282,,Accesibilidad alta,Accesibilidad baja,38.3771659,-0.4964757
854350336,,Accesibilidad alta,Accesibilidad baja,38.3771831,-0.4964055
854350339,,Accesibilidad alta,Accesibilidad baja,38.3771058,-0.4962051
854478941,,Accesibilidad alta,Accesibilidad baja,38.3747556,-0.4816671
854478942,Passatge Poeta Bartrina / Pasaje Poeta Bartrina,Accesibilidad alta,Accesibilidad baja,38.3742734,-0.4827015
854515751,Carrer del Diamant / Calle Diamante,Accesibilidad alta,Accesibilidad baja,38.374379,-0.4862081
854515752,Carrer del Diamant / Calle Diamante,Accesibilidad alta,Accesibilidad baja,38.3744339,-0.4862129
854515753,Carrer del Diamant / Calle Diamante,Accesibilidad alta,Accesibilidad baja,38.3744062,-0.4862106
854545024,,Accesibilidad alta,Accesibilidad baja,38.3739814,-0.4787823
854545025,,Accesibilidad alta,Accesibilidad baja,38.3740126,-0.4786805
854563588,,Accesibilidad alta,Accesibilidad baja,38.374741,-0.4808812
854563589,,Accesibilidad alta,Accesibilidad baja,38.3757624,-0.4811422
854572579,,Accesibilidad alta,Accesibilidad baja,38.3747649,-0.4807696
854572581,,Accesibilidad alta,Accesibilidad baja,38.3759664,-0.4811317
854572582,,Accesibilidad alta,Accesibilidad baja,38.3760872,-0.4811084
854640598,Carrer de la Plata / Calle Plata,Accesibilidad alta,Accesibilidad baja,38.3741754,-0.4866775
854640599,Carrer de la Plata / Calle Plata,Accesibilidad alta,Accesibilidad baja,38.374248,-0.4866825
854640600,Carrer de la Plata / Calle Plata,Accesibilidad alta,Accesibilidad baja,38.3742117,-0.48668
854649161,Carrer del Periodista Francisco Bas Mingot / Calle Periodista Francisco Bas Mingot,Accesibilidad alta,Accesibilidad baja,38.3747235,-0.4797889
854649165,,Accesibilidad alta,Accesibilidad baja,38.376023,-0.4792768
854649166,,Accesibilidad alta,Accesibilidad baja,38.3765878,-0.4795368
854649167,,Accesibilidad alta,Accesibilidad baja,38.3760681,-0.4796303
854649168,,Accesibilidad alta,Accesibilidad baja,38.3764927,-0.4794384
854650840,,Accesibilidad alta,Accesibilidad baja,38.3754823,-0.4792676
854687068,Carrer Salvador Allende / Calle Salvador Allende,Accesibilidad alta,Accesibilidad baja,38.3766195,-0.4788499
854687074,,Accesibilidad alta,Accesibilidad baja,38.3746905,-0.4793834
854687078,,Accesibilidad alta,Accesibilidad baja,38.3747424,-0.4788904
854687079,,Accesibilidad alta,Accesibilidad baja,38.374739,-0.4788292
854881319,,Accesibilidad alta,Accesibilidad baja,38.3763821,-0.4850015
854881321,Carrer del Periodista Francisco Bas Mingot / Calle Periodista Francisco Bas Mingot,Accesibilidad alta,Accesibilidad baja,38.3746456,-0.481276
854881322,Carrer del Periodista Francisco Bas Mingot / Calle Periodista Francisco Bas Mingot,Accesibilidad alta,Accesibilidad baja,38.3745394,-0.4793283
854886683,Carrer de Vicente Alexandre / Calle Vicente Alexandre,Accesibilidad alta,Accesibilidad baja,38.3696489,-0.4923918
855639449,,Accesibilidad alta,Accesibilidad baja,38.3713786,-0.4869428
856081979,Carrer de la Plata / Calle Plata,Accesibilidad alta,Accesibilidad baja,38.3742036,-0.4861889
856081980,Carrer de la Plata / Calle Plata,Accesibilidad alta,Accesibilidad baja,38.3742336,-0.4861916
856081981,Carrer de la Plata / Calle Plata,Accesibilidad alta,Accesibilidad baja,38.3742629,-0.486194
856085048,Carrer del Plati / Calle Platino,Accesibilidad alta,Accesibilidad baja,38.3740291,-0.4861841
856085049,Carrer del Plati / Calle Platino,Accesibilidad alta,Accesibilidad baja,38.3740566,-0.4861868
856085050,Carrer del Plati / Calle Platino,Accesibilidad alta,Accesibilidad baja,38.3740838,-0.486189
856094309,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.37394,-0.486146
856094310,,Accesibilidad alta,Accesibilidad baja,38.3740233,-0.4859939
856094311,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.3739826,-0.4860706
856094312,Carrer del Quars / Calle Cuarzo,Accesibilidad alta,Accesibilidad baja,38.3740223,-0.4860001
856114836,,Accesibilidad alta,Accesibilidad baja,38.3743882,-0.4859906
856114837,,Accesibilidad alta,Accesibilidad baja,38.3742769,-0.4859886
856114845,,Accesibilidad alta,Accesibilidad baja,38.3742871,-0.4856533
856114847,,Accesibilidad alta,Accesibilidad baja,38.3743307,-0.4854686
856114848,,Accesibilidad alta,Accesibilidad baja,38.3744028,-0.4855017
856535724,,Accesibilidad alta,Accesibilidad baja,38.3703791,-0.4774464
856535726,,Accesibilidad alta,Accesibilidad baja,38.3702687,-0.476796
856541935,,Accesibilidad alta,Accesibilidad baja,38.371162,-0.4792848
856965267,,Accesibilidad alta,Accesibilidad baja,38.3755474,-0.4835441
857336899,,Accesibilidad alta,Accesibilidad baja,38.3710636,-0.4928169
857336901,,Accesibilidad alta,Accesibilidad baja,38.3707488,-0.4927706
857344931,,Accesibilidad alta,Accesibilidad baja,38.3732555,-0.4874996
857344933,Carrer del Canonge Giner / Calle Canonigo Giner,Accesibilidad alta,Accesibilidad baja,38.3732927,-0.4872887
857362086,,Accesibilidad alta,Accesibilidad baja,38.3749971,-0.4859081
857846836,,Accesibilidad alta,Accesibilidad baja,38.3713271,-0.4787913
857892627,,Accesibilidad alta,Accesibilidad baja,38.3756875,-0.4790768
858218461,,Accesibilidad alta,Accesibilidad baja,38.3747575,-0.4806663
858218464,,Accesibilidad alta,Accesibilidad baja,38.375811,-0.4810977
859052585,,Accesibilidad alta,Accesibilidad baja,38.3732693,-0.4781132
859052586,,Accesibilidad alta,Accesibilidad baja,38.3732523,-0.4782716
859060696,,Accesibilidad alta,Accesibilidad baja,38.37344,-0.4781721
859426740,,Accesibilidad alta,Accesibilidad baja,38.3733755,-0.4781138
859443738,,Accesibilidad alta,Accesibilidad baja,38.3726624,-0.4783174
859443740,,Accesibilidad alta,Accesibilidad baja,38.3732368,-0.4780891
859443741,,Accesibilidad alta,Accesibilidad baja,38.3733125,-0.4782237
859454885,,Accesibilidad alta,Accesibilidad baja,38.3720169,-0.4779912
859885781,,Accesibilidad alta,Accesibilidad baja,38.3715347,-0.4771028
860094580,,Accesibilidad alta,Accesibilidad baja,38.3703228,-0.4771245
860485024,,Accesibilidad alta,Accesibilidad baja,38.3689073,-0.4834304
860485026,,Accesibilidad alta,Accesibilidad baja,38.3688147,-0.4832981
860485040,,Accesibilidad alta,Accesibilidad baja,38.3696406,-0.4826324
860485046,Carrer de Benejusser / Calle Benejuzar,Accesibilidad alta,Accesibilidad baja,38.3693093,-0.4824523
860485047,,Accesibilidad alta,Accesibilidad baja,38.3689086,-0.4824339
860485048,,Accesibilidad alta,Accesibilidad baja,38.3688885,-0.4829258
860485049,,Accesibilidad alta,Accesibilidad baja,38.3690416,-0.4834071
860829346,,Accesibilidad alta,Accesibilidad baja,38.3691199,-0.4835175
860829347,,Accesibilidad alta,Accesibilidad baja,38.3692973,-0.4836149
860829349,,Accesibilidad alta,Accesibilidad baja,38.3688076,-0.483597
862178178,Carrer del Diputat Juan Antonio Rodriguez Marin / Calle Diputado Juan Antonio Rodriguez Marin,Accesibilidad alta,Accesibilidad baja,38.3692435,-0.4842154
862178180,,Accesibilidad alta,Accesibilidad baja,38.3691258,-0.4834485
862178182,,Accesibilidad alta,Accesibilidad baja,38.3691167,-0.4835403
862178183,,Accesibilidad alta,Accesibilidad baja,38.3691191,-0.4834827
862178184,,Accesibilidad alta,Accesibilidad baja,38.3691213,-0.483431
862182579,,Accesibilidad alta,Accesibilidad baja,38.3689052,-0.4835221
862182580,,Accesibilidad alta,Accesibilidad baja,38.3689068,-0.4834642
862182581,,Accesibilidad alta,Accesibilidad baja,38.3689083,-0.4834131
862184605,Carrer del Diputat Antonio Garcia Miralles / Calle Diputado Antonio Garcia Miralles,Accesibilidad alta,Accesibilidad baja,38.3688688,-0.4841132
862213010,,Accesibilidad alta,Accesibilidad baja,38.3690939,-0.4824107
862213011,,Accesibilidad alta,Accesibilidad baja,38.3690974,-0.4822952
862213014,,Accesibilidad alta,Accesibilidad baja,38.3691485,-0.481852
862213015,,Accesibilidad alta,Accesibilidad baja,38.369113,-0.4818482
862213016,,Accesibilidad alta,Accesibilidad baja,38.3690036,-0.4819288
862841862,,Accesibilidad alta,Accesibilidad baja,38.3737403,-0.486349
863581581,Carrer del Cronista Figueras Pacheco / Calle Cronista Figueras Pacheco,Accesibilidad alta,Accesibilidad baja,38.3725156,-0.4853529
863581586,Carrer del Cronista Figueras Pacheco / Calle Cronista Figueras Pacheco,Accesibilidad alta,Accesibilidad baja,38.3725756,-0.4858532
863581587,,Accesibilidad alta,Accesibilidad baja,38.3724865,-0.4859349
865948220,Carrer del Geograf Rey Pastor / Calle Geografo Rey Pastor,Accesibilidad alta,Accesibilidad baja,38.3723309,-0.4854441
868866398,Carrer de Vicente Alexandre / Calle Vicente Alexandre,Accesibilidad alta,Accesibilidad baja,38.3657837,-0.4905634
868866399,Carrer Agustin Jimenez Navarlaz / Calle Agustin Jimenez Navarlaz,Accesibilidad alta,Accesibilidad baja,38.3660088,-0.4895822
868866400,Carrer de Sant Pere Poveda / Calle San Pedro Poveda,Accesibilidad alta,Accesibilidad baja,38.3664069,-0.489956
868866401,,Accesibilidad alta,Accesibilidad baja,38.3660924,-0.4907488
870934897,Carrer d'Alcala Galiano / Calle Alcala Galiano,Accesibilidad alta,Accesibilidad baja,38.3573095,-0.4842858
874769680,,Accesibilidad alta,Accesibilidad baja,38.3651102,-0.4953081
874769681,,Accesibilidad alta,Accesibilidad baja,38.3656295,-0.4957854
874769683,,Accesibilidad alta,Accesibilidad baja,38.365661,-0.4957603
886022833,,Accesibilidad alta,Accesibilidad baja,38.3746961,-0.4831364
886022834,,Accesibilidad alta,Accesibilidad baja,38.3747441,-0.483135
886022836,,Accesibilidad alta,Accesibilidad baja,38.3742403,-0.4790393
886022837,,Accesibilidad alta,Accesibilidad baja,38.3747986,-0.4831352
891325879,,Accesibilidad alta,Accesibilidad baja,38.3757854,-0.4811179
891325881,,Accesibilidad alta,Accesibilidad baja,38.3758106,-0.4810914
891325882,,Accesibilidad alta,Accesibilidad baja,38.3757588,-0.4811457
891325887,,Accesibilidad alta,Accesibilidad baja,38.3750817,-0.480892
891325888,,Accesibilidad alta,Accesibilidad baja,38.3770004,-0.4832819
891346426,,Accesibilidad alta,Accesibilidad baja,38.3747595,-0.4809345
891707688,,Accesibilidad alta,Accesibilidad baja,38.3703855,-0.4774992
893789936,,Accesibilidad alta,Accesibilidad baja,38.3773957,-0.4833129
893795389,,Accesibilidad alta,Accesibilidad baja,38.3768957,-0.4962881
893795391,,Accesibilidad alta,Accesibilidad baja,38.3770377,-0.4961798
893804700,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3768726,-0.4963962
893804701,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3768957,-0.4962684
893811780,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3771842,-0.496378
893811781,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3771641,-0.4964935
893811782,,Accesibilidad alta,Accesibilidad baja,38.3770676,-0.4958677
894034933,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3761986,-0.4961728
894034934,,Accesibilidad alta,Accesibilidad baja,38.3762154,-0.4960623
894040482,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3770341,-0.49618
894040483,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3771142,-0.4962057
894393770,Carrer de la Turquesa / Calle Turquesa,Accesibilidad alta,Accesibilidad baja,38.377256,-0.4843664
894393772,,Accesibilidad alta,Accesibilidad baja,38.3773197,-0.4836246
894393775,,Accesibilidad alta,Accesibilidad baja,38.3772792,-0.4833877
894393779,,Accesibilidad alta,Accesibilidad baja,38.3774844,-0.4837425
894393781,,Accesibilidad alta,Accesibilidad baja,38.3770921,-0.4832406
894393782,,Accesibilidad alta,Accesibilidad baja,38.3773448,-0.4833062
896770255,,Accesibilidad alta,Accesibilidad baja,38.3749704,-0.4867193
897719238,,Accesibilidad alta,Accesibilidad baja,38.3747592,-0.4853808
897719239,,Accesibilidad alta,Accesibilidad baja,38.3747925,-0.4853901
897719240,,Accesibilidad alta,Accesibilidad baja,38.3748282,-0.485392
897719241,,Accesibilidad alta,Accesibilidad baja,38.3747566,-0.485388
899028651,,Accesibilidad alta,Accesibilidad baja,38.3723817,-0.4859359
899028653,Calle Geografo Rey Pastor / Carrer del Geograf Rey Pastor,Accesibilidad alta,Accesibilidad baja,38.372354,-0.4859461
899228066,,Accesibilidad alta,Accesibilidad baja,38.3744189,-0.483458
899228067,,Accesibilidad alta,Accesibilidad baja,38.3745047,-0.4831482
906374691,,Accesibilidad alta,Accesibilidad baja,38.3715546,-0.4861256
906374695,,Accesibilidad alta,Accesibilidad baja,38.3715067,-0.4864528
911383387,Avinguda Ronda de Melilla / Avenida Ronda de Melilla,Accesibilidad alta,Accesibilidad baja,38.3736418,-0.4829173
912174459,Carrer del Periodista Francisco Bas Mingot / Calle Periodista Francisco Bas Mingot,Accesibilidad alta,Accesibilidad baja,38.374683,-0.483107
912174460,Carrer Periodista Francisco Bas Mingot / Calle Periodista Francisco Bas Mingot,Accesibilidad alta,Accesibilidad baja,38.3746799,-0.4829418
921854677,,Accesibilidad alta,Accesibilidad baja,38.3516554,-0.4930441
922901633,,Accesibilidad alta,Accesibilidad baja,38.3721762,-0.4888247
922901635,,Accesibilidad alta,Accesibilidad baja,38.3722464,-0.4885201
922901638,,Accesibilidad alta,Accesibilidad baja,38.3717004,-0.4884127
922901640,,Accesibilidad alta,Accesibilidad baja,38.3716378,-0.4887153
922901641,Carrer Sierra Montgo / Calle Sierra Montgo,Accesibilidad alta,Accesibilidad baja,38.3716531,-0.488556
923961438,,Accesibilidad alta,Accesibilidad baja,38.3728656,-0.4867902
923961440,,Accesibilidad alta,Accesibilidad baja,38.3730941,-0.4860965
925354021,,Accesibilidad alta,Accesibilidad baja,38.3725142,-0.4848077
925354022,,Accesibilidad alta,Accesibilidad baja,38.3724421,-0.4847927
925354024,,Accesibilidad alta,Accesibilidad baja,38.3724113,-0.4835863
926199791,,Accesibilidad alta,Accesibilidad baja,38.3710971,-0.4832171
929369214,Carrer d'Alonso Cano / Calle Alonso Cano,Accesibilidad alta,Accesibilidad baja,38.3723611,-0.4825753
929369217,Carrer d'Alonso Cano / Calle Alonso Cano,Accesibilidad alta,Accesibilidad baja,38.3724628,-0.4827748
929369219,Carrer d'Alonso Cano / Calle Alonso Cano,Accesibilidad alta,Accesibilidad baja,38.3724634,-0.4830533
929369220,Carrer d'Alonso Cano / Calle Alonso Cano,Accesibilidad alta,Accesibilidad baja,38.3723675,-0.4825035
942719192,,Accesibilidad alta,Accesibilidad baja,38.3691282,-0.4981049
942719194,Carrer de la Verge de Monserrate / Calle Virgen de Monserrate,Accesibilidad alta,Accesibilidad baja,38.369247,-0.497593
948808278,,Accesibilidad alta,Accesibilidad baja,38.3655761,-0.5007748
948808280,,Accesibilidad alta,Accesibilidad baja,38.3663755,-0.5014143
948808282,,Accesibilidad alta,Accesibilidad baja,38.3661965,-0.5017015
948808284,,Accesibilidad alta,Accesibilidad baja,38.3654334,-0.5010313
955499109,,Accesibilidad alta,Accesibilidad baja,38.3440208,-0.4805079
